Cust_ID;Churn;Name;Longevity;Year_Birth;TypeTravel;RoomType;RewardPoints;Comfort;ReceptionSchedule;FoodDrink;Location;Wifi;Amenities;Staff;OnlineBooking;PriceQuality;RoomSpace;CheckOut;Checkin;Cleanliness;BarService
231;churn;Mr. Stephen Sullivan;yes;1972;leisure;double;4966;1;5;1;4;4;1;4;4;4;2;5;4;5;4
232;churn;Mr. Brian Hayes;yes;1951;leisure;double;4975;3;4;3;4;5;3;5;5;2;1;4;2;4;5
233;nochurn;Ms. Stephanie Adams;yes;2007;leisure;double;4978;4;4;4;4;2;1;2;4;4;4;4;1;4;3
234;churn;Mr. Scott Clark;yes;1955;leisure;double;5286;2;5;2;1;5;2;5;5;3;5;4;4;4;5
235;churn;Ms. Amy Pearson;yes;1998;business;double;4894;2;2;2;2;2;2;3;2;4;2;4;2;4;2
236;nochurn;Mr. Joseph Robles;yes;1997;business;suite;5215;5;5;5;5;5;5;4;5;1;2;2;2;5;5
237;nochurn;Mr. Jordan Green;yes;1967;business;single;3694;4;4;4;4;5;5;5;4;3;5;3;5;3;5
238;nochurn;Mr. Brian Barton;yes;1984;business;single;5510;5;5;5;5;4;5;4;3;3;4;3;5;3;3
239;nochurn;Ms. Sara Anderson;yes;1980;business;single;6444;3;3;3;3;4;5;5;5;5;5;5;5;5;5
240;nochurn;Ms. Vickie Simpson;yes;1952;leisure;double;5500;2;2;2;2;4;5;5;5;5;5;5;3;5;3
241;nochurn;Ms. Jessica Goodman;no;1998;business;double;5395;0;0;0;2;2;0;2;2;3;2;3;2;2;2
242;nochurn;Mr. Ronnie Miller;yes;1986;business;double;5739;3;2;3;2;3;3;3;3;4;5;5;4;5;3
243;nochurn;Ms. Catherine Carrillo;yes;1993;business;single;1963;4;4;4;4;4;4;4;4;4;2;2;3;1;4
244;nochurn;Ms. Ariel Mckee;yes;2008;leisure;double;5123;4;4;4;4;5;4;4;5;5;5;5;3;5;4
245;churn;Ms. Lynn Blevins;no;1999;business;double;4707;3;1;3;3;4;3;4;4;2;4;3;1;4;4
246;nochurn;Ms. Jamie Erickson;yes;2012;leisure;double;4647;1;1;4;1;5;3;1;5;5;5;5;3;5;2
247;nochurn;Ms. Heather Myers;yes;1960;business;single;5411;2;2;3;2;1;1;5;3;3;4;3;4;3;4
248;nochurn;Mr. James Jacobs;yes;1963;business;single;4848;2;1;2;2;4;4;5;2;2;2;2;3;2;3
249;churn;Mr. Michael Myers;yes;1951;business;single;6927;1;3;3;3;2;2;2;4;4;4;1;1;4;3
250;nochurn;Ms. Tonya Murphy;no;1999;business;double;4828;0;0;0;1;5;0;5;5;4;4;4;5;4;5
251;churn;Mr. James Brown;yes;1943;business;suite;5498;3;4;3;4;3;3;3;3;1;4;4;2;3;3
252;churn;Ms. Sheila Anderson;yes;1973;business;single;5329;3;1;2;1;1;2;3;3;3;3;3;3;3;1
253;churn;Mr. Michael Mathews;yes;1972;business;single;6173;2;3;3;3;1;2;3;2;2;2;2;4;2;2
254;churn;Ms. Holly Christian;no;1983;business;double;5312;2;4;2;4;2;2;2;2;3;2;4;3;4;2
255;nochurn;Ms. Kelsey Nichols DDS;yes;2006;leisure;single;4386;4;4;4;4;1;4;2;5;5;5;5;4;5;5
256;churn;Ms. Sierra Myers;yes;1941;business;double;6439;1;2;2;2;4;3;4;1;1;1;1;1;1;4
257;churn;Ms. Heather Pearson;yes;1993;leisure;double;3884;4;4;4;1;2;4;2;2;4;4;3;5;4;2
258;churn;Ms. Donna Shaw;yes;1964;business;suite;6639;4;1;1;1;2;3;3;4;4;4;4;4;4;4
259;churn;Mr. Shane Armstrong Jr.;yes;1971;leisure;suite;4967;2;5;2;3;5;2;5;5;5;2;5;4;4;5
260;churn;Mr. Ian Thompson;yes;2005;leisure;suite;5372;3;4;3;2;4;3;4;4;5;2;5;3;5;4
261;nochurn;Mr. Brandon David;yes;1987;business;single;3309;3;3;3;3;5;4;4;5;5;5;5;5;5;3
262;nochurn;Ms. Natasha Luna;yes;1982;business;double;3350;5;2;4;2;5;5;5;5;5;3;5;5;2;5
263;nochurn;Ms. Paige Hull;yes;1979;leisure;double;5891;4;4;5;4;2;3;4;5;5;5;5;3;5;4
264;churn;Mr. Michael Lucas;yes;1953;leisure;double;5517;2;3;2;1;2;2;5;2;5;2;5;2;4;2
265;churn;Ms. Carolyn Donaldson;yes;1966;business;single;6196;3;2;2;2;4;4;3;3;3;2;3;1;3;4
266;nochurn;Mr. Anthony Hogan;yes;1972;business;single;3673;4;5;4;4;2;5;4;4;4;4;4;4;4;3
267;churn;Mr. Joseph Lopez;yes;1987;leisure;double;5901;1;2;1;2;3;1;3;3;2;3;2;3;1;3
268;nochurn;Ms. Debbie Eaton;yes;1961;business;double;6204;3;4;4;4;2;5;2;3;3;3;3;3;3;3
269;nochurn;Ms. Veronica Webb;yes;1973;business;single;3187;3;3;3;3;5;5;4;5;5;5;5;4;5;5
270;churn;Ms. Tina Cochran;yes;2010;leisure;double;5068;2;5;2;3;2;1;5;3;3;5;5;5;5;5
271;churn;Ms. Sara Peterson;yes;1972;business;double;6400;4;2;2;2;2;4;3;4;4;4;4;3;4;2
272;nochurn;Mr. Steven Brown;yes;1952;business;single;6789;4;4;4;4;1;4;3;5;5;5;3;3;5;1
273;churn;Ms. Barbara Jenkins;no;1985;business;double;4935;3;3;3;4;4;3;4;4;2;2;4;3;4;4
274;churn;Mr. Brian Turner;no;1976;business;double;4860;2;1;2;2;5;2;5;5;3;5;1;1;1;5
275;churn;Mr. David Jones;no;1998;business;double;4676;3;3;3;5;4;3;4;4;3;4;5;3;4;4
276;churn;Mr. Timothy Alvarez;yes;1975;leisure;suite;5255;3;4;3;3;3;3;3;3;5;4;4;4;4;3
277;nochurn;Ms. Angela Chang;yes;1957;leisure;suite;5659;4;4;4;4;5;4;5;4;4;4;4;5;4;3
278;churn;Ms. Madeline Allen;yes;1971;business;double;4858;3;2;2;2;2;4;4;3;3;3;3;4;3;4
279;nochurn;Ms. Tammy Johnson;yes;1982;leisure;double;5319;0;0;0;1;3;0;3;3;3;2;5;1;3;3
280;nochurn;Ms. Chloe Lambert;yes;1980;leisure;double;5082;2;2;2;2;4;4;4;4;4;4;4;5;4;4
281;nochurn;Ms. Sarah Williams;yes;1974;business;single;5895;3;3;3;3;5;5;4;4;4;4;4;4;4;5
282;nochurn;Ms. Whitney Graves;no;2000;business;single;4732;5;4;5;2;3;5;3;3;5;4;5;3;5;3
283;churn;Mr. John Ramos;yes;1985;business;single;6423;3;1;3;1;4;4;3;3;3;3;3;3;3;2
284;nochurn;Mr. Jason Warner;yes;1975;business;single;5363;1;1;1;1;2;4;5;5;5;5;5;4;5;5
285;nochurn;Ms. Lindsey Raymond;yes;1993;leisure;double;4624;3;3;3;3;5;4;5;4;4;4;5;4;4;3
286;nochurn;Ms. Elizabeth Valdez;yes;;leisure;double;4849;3;3;4;3;3;4;5;4;4;4;4;3;4;5
287;nochurn;Ms. Carol Martinez;yes;1986;business;double;5100;5;5;5;5;5;5;5;5;1;1;2;4;2;5
288;churn;Ms. Victoria Moore;yes;1985;business;double;5239;4;5;5;5;4;4;4;4;4;5;4;2;3;4
289;nochurn;Mr. Christopher Conway;yes;1997;business;single;5068;3;5;3;3;5;5;5;5;3;2;4;5;5;5
290;churn;Ms. Nicole Garcia;yes;1978;business;single;6618;3;5;5;5;1;4;4;3;3;4;3;1;3;1
291;churn;Ms. Andrea Smith;yes;1957;leisure;double;6398;4;2;4;4;3;3;4;2;2;4;2;2;2;4
292;churn;Ms. Mrs. Julia Peterson;yes;1967;business;double;5088;2;3;3;3;1;4;4;2;2;2;2;3;2;1
293;churn;Mr. Thomas Smith;yes;2005;leisure;double;4825;4;3;3;3;3;3;3;3;4;4;3;1;2;3
294;churn;Mr. Michael Werner;yes;1970;leisure;double;5187;3;2;3;2;4;3;4;4;3;2;2;4;2;4
295;nochurn;Ms. Diane Cox;yes;1982;leisure;double;5575;1;1;2;1;4;4;4;5;5;5;5;3;5;5
296;churn;Mr. Shawn Delgado;yes;2001;leisure;double;4395;2;4;2;1;2;2;2;2;3;5;4;3;4;2
297;nochurn;Mr. Marcus Nelson;yes;1980;business;single;6768;5;5;5;5;4;5;5;4;4;4;4;3;4;5
298;churn;Ms. Suzanne Charles;no;1980;business;single;5506;3;3;3;2;2;3;2;2;1;3;4;3;3;2
299;nochurn;Ms. Amy Keith;yes;1972;business;single;5124;1;1;1;1;2;5;4;4;4;4;4;3;4;5
300;churn;Mr. Bryan Clark;no;1971;business;double;4753;4;4;4;3;2;4;2;2;1;2;3;2;4;2
301;churn;Mr. Javier Reynolds;yes;1981;leisure;double;5922;2;5;0;4;3;0;1;3;4;3;5;4;4;3
302;nochurn;Ms. Kari Lester;no;2001;business;double;4840;0;0;0;1;3;0;3;3;4;2;5;3;4;3
303;churn;Mr. Timothy Barrett;yes;1963;business;double;4937;1;1;2;2;1;1;1;1;2;1;4;3;3;1
304;nochurn;Ms. Amy Weaver;no;1993;business;single;5193;4;5;5;1;5;5;5;5;3;2;4;4;4;5
305;churn;Ms. Debra Schaefer;yes;1996;business;single;4093;2;3;3;3;2;2;2;2;2;1;2;2;3;2
306;churn;Mr. David Cooper;no;1982;business;single;5150;3;3;3;3;2;3;2;2;4;2;2;2;2;2
307;nochurn;Mr. Richard Bridges;yes;1974;business;double;5562;4;3;4;4;4;4;4;4;4;5;1;1;5;4
308;churn;Mr. Collin Ward;yes;1992;leisure;double;5358;2;3;2;2;2;2;2;2;5;3;4;3;4;2
309;nochurn;Ms. Mary Johnson;yes;1981;business;single;4128;1;1;1;1;5;5;5;4;4;4;4;5;4;5
310;nochurn;Mr. Gregory Barnes;yes;1969;business;single;4105;4;4;4;4;2;5;5;5;5;5;5;3;5;4
311;nochurn;Ms. Maria Torres;yes;1979;business;single;5300;3;3;3;3;3;5;4;4;4;4;4;3;4;5
312;nochurn;Ms. Laura Daniel;yes;1976;business;single;2467;1;1;1;1;5;5;5;4;5;4;4;5;5;5
313;churn;Ms. Michelle Wells;no;2001;business;double;4355;2;2;2;3;2;4;4;2;4;2;2;4;4;4
314;nochurn;Mr. Christian Kelly;yes;1968;business;single;5104;1;1;1;1;4;5;5;5;5;5;4;3;5;3
315;nochurn;Ms. Monique Henson;yes;1985;business;single;4145;5;5;5;5;4;4;5;5;5;5;5;3;5;5
316;churn;Mr. Alex White;yes;2008;leisure;double;5371;3;3;3;3;2;3;2;2;3;5;3;5;3;2
317;nochurn;Ms. Sandra Williams;yes;1983;business;single;4674;3;3;3;3;5;4;5;5;5;5;5;3;5;3
318;nochurn;Ms. Sandra Mills;yes;1997;business;single;4533;3;3;3;3;4;4;4;4;5;5;3;4;4;4
319;churn;Ms. Melanie Lyons;yes;1999;business;suite;5115;0;4;4;4;0;1;2;0;4;1;3;2;3;0
320;nochurn;Mr. Gavin Nelson;yes;1966;business;single;5366;4;4;4;4;4;5;5;5;5;5;5;5;5;3
321;nochurn;Mr. Thomas Dalton;yes;2013;business;single;4012;3;3;3;3;2;2;2;2;5;5;3;3;4;2
322;nochurn;Mr. Ivan Brooks;yes;1982;business;double;4830;5;3;3;3;6;5;5;5;1;3;1;4;3;5
323;nochurn;Mr. Sean Rogers;yes;1961;leisure;double;5035;4;5;4;2;4;4;4;4;4;2;4;4;4;4
324;nochurn;Ms. Desiree Ali;yes;2003;leisure;suite;5550;4;2;1;2;4;4;4;4;2;3;4;5;3;4
325;nochurn;Mr. Ryan Ruiz;no;1998;business;double;4299;4;4;4;3;1;4;1;1;3;4;3;3;4;1
326;churn;Ms. Heather Holmes;no;1983;business;suite;5796;4;4;4;4;1;4;1;1;2;5;4;5;5;1
327;nochurn;Ms. Amy Stewart;no;1998;business;double;4619;5;5;5;2;5;5;5;5;5;2;4;3;5;5
328;churn;Ms. Kimberly Griffin;yes;2000;business;single;1999;1;5;5;5;1;1;1;1;1;1;2;1;2;1
329;churn;Ms. Victoria Hendrix;no;1983;business;double;5630;2;4;2;1;2;2;2;2;5;2;2;4;1;2
330;nochurn;Mr. Jason Robinson;yes;1974;leisure;double;5585;4;3;4;4;5;4;5;5;4;3;4;2;4;5
331;nochurn;Mr. Robert Perry;yes;1965;business;single;4541;2;2;2;2;3;5;5;5;5;5;5;5;5;4
332;nochurn;Mr. David Lopez;yes;1990;business;single;3776;1;1;1;1;4;4;4;4;5;2;5;3;5;4
333;churn;Mr. Michael Smith;yes;1996;leisure;double;4975;2;1;2;4;4;2;4;4;1;1;4;4;3;4
334;nochurn;Mr. William Greer;yes;1965;business;single;3713;4;4;4;4;4;4;4;5;2;4;5;4;5;4
335;nochurn;Ms. Tina Gill;yes;1977;business;single;6508;3;3;3;3;3;4;5;4;4;4;4;5;4;5
336;nochurn;Mr. Richard Hamilton;yes;1972;business;single;3442;4;4;4;4;1;1;4;4;4;4;4;5;4;1
337;nochurn;Ms. Nichole Reed;yes;1986;business;double;5483;4;2;2;2;4;4;4;4;2;4;4;2;4;4
338;churn;Ms. Jillian Burgess;yes;1979;business;double;5754;2;1;1;1;1;4;4;2;2;2;2;1;2;1
339;nochurn;Mr. John Smith;yes;1997;business;single;5625;5;5;5;5;4;4;4;4;3;2;5;4;5;4
340;churn;Mr. William Carson;yes;1972;leisure;double;5241;3;4;3;2;4;3;4;4;5;1;2;3;3;4
341;nochurn;Mr. Caleb Wilkinson;yes;1980;business;single;3257;4;4;4;4;2;4;4;5;5;5;5;4;5;4
342;nochurn;Ms. Megan Pollard;yes;1987;business;double;6024;4;2;3;2;4;4;4;4;3;4;2;1;1;4
343;nochurn;Ms. Eileen May;y;;business;single;6290;5;5;5;5;2;4;4;4;4;4;4;4;4;5
344;churn;Ms. Kelsey Kennedy;yes;1979;business;single;6147;2;3;3;3;2;4;3;2;2;2;2;4;2;3
345;nochurn;Ms. Sandra Berry;yes;1988;business;single;4521;1;1;1;1;3;5;4;4;4;5;4;3;4;4
346;nochurn;Ms. Dana Ashley;yes;1982;business;single;4017;2;2;2;2;2;5;5;4;4;4;4;5;4;5
347;nochurn;Ms. Monica Brady;yes;1965;leisure;double;5248;5;2;5;5;4;5;4;5;5;5;5;4;5;4
348;churn;Ms. Jade Zavala;yes;2005;leisure;double;2855;2;3;1;3;1;3;3;4;4;5;1;3;2;3
349;churn;Mr. Taylor Winters;yes;1984;business;suite;4110;1;1;1;1;1;1;1;3;4;4;3;1;1;1
350;nochurn;Mr. Scott Boyle;yes;1977;leisure;suite;4320;0;3;0;2;1;0;1;1;5;5;1;2;1;1
351;nochurn;Ms. Kimberly Yoder;yes;1994;leisure;double;4406;4;5;4;2;4;4;4;4;3;2;4;5;5;4
352;churn;Mr. Charles Yu;yes;2013;leisure;double;5103;2;5;2;4;4;2;4;4;3;4;4;3;5;4
353;churn;Ms. Katie Jones;yes;1996;business;single;5117;4;1;1;1;4;3;4;4;2;4;3;1;4;4
354;nochurn;Ms. Vicki Lynch;yes;1973;business;single;4873;5;5;3;5;3;5;4;4;4;4;4;4;4;4
355;nochurn;Ms. Katelyn Noble;yes;1962;business;single;3723;3;3;2;3;3;4;4;5;5;5;5;5;5;4
356;nochurn;Ms. Sharon Peterson;yes;1954;business;suite;5545;4;5;5;5;1;4;2;4;4;4;4;1;4;3
357;churn;Ms. Chloe Russell;no;2001;business;double;5450;4;3;4;2;3;4;1;3;4;4;2;4;2;3
358;nochurn;Mr. Keith Taylor;yes;1984;business;double;5079;4;2;2;2;4;5;4;4;2;5;2;5;2;4
359;churn;Mr. Brian Hernandez;yes;1951;leisure;suite;5413;1;4;1;4;2;1;2;2;3;5;4;3;4;2
360;churn;Mr. Charles Walker;yes;2005;business;double;4985;1;5;5;5;1;1;2;1;1;1;3;2;3;1
361;churn;Ms. Anna Rodriguez;yes;1994;business;single;1568;3;3;3;3;3;3;3;3;1;2;4;2;4;3
362;churn;Mr. Justin Welch;no;1972;business;single;3996;2;2;2;2;5;2;5;5;4;3;4;4;4;5
363;churn;Ms. Tracy Atkinson;yes;1996;business;single;5289;3;1;1;1;3;3;3;3;1;4;3;2;3;3
364;churn;Ms. Caitlin Perry;yes;1963;business;double;6663;2;2;2;2;5;3;3;2;2;2;2;3;2;1
365;churn;Ms. Lisa Chen;yes;1970;business;single;5368;2;1;1;1;3;3;3;2;2;2;2;3;2;4
366;churn;Mr. Darryl Acosta;yes;1996;leisure;double;4697;3;5;3;2;5;3;5;5;2;5;5;4;1;5
367;nochurn;Ms. Jennifer Cline;no;2011;business;double;4527;0;0;0;2;1;0;1;1;3;2;4;5;4;1
368;churn;Mr. Franklin Knight DVM;yes;1958;leisure;double;4825;3;5;3;2;3;3;3;3;4;3;4;3;1;3
369;nochurn;Ms. Maria Thomas;yes;1959;leisure;double;6664;1;4;1;1;4;4;4;4;2;4;1;4;1;4
370;nochurn;Mr. Derek Thompson;yes;1967;business;single;5856;5;5;5;5;2;5;5;5;5;5;5;3;5;4
371;nochurn;Ms. Kaitlyn Phillips;yes;1997;leisure;double;3947;1;1;1;1;4;5;4;4;2;4;3;2;5;4
372;nochurn;Ms. Kerry Collier;yes;2000;leisure;double;5175;1;1;1;1;1;2;2;4;4;4;4;1;4;5
373;nochurn;Ms. Kimberly Nicholson;yes;1973;business;single;5958;1;1;1;1;5;5;4;4;4;4;4;3;4;3
374;nochurn;Ms. Elizabeth Jones;yes;;business;single;4042;2;2;2;2;2;5;4;4;4;4;4;5;4;4
375;churn;Mr. Benjamin Young;no;2001;business;double;4822;2;2;2;1;5;2;5;5;1;1;5;2;1;5
376;churn;Ms. Megan Lee;no;1996;business;single;5280;3;0;3;2;3;3;3;3;4;4;4;3;4;3
377;nochurn;Ms. Whitney Hampton;yes;2004;leisure;double;5119;4;4;4;4;3;5;5;4;4;4;4;5;4;5
378;churn;Mr. Michael Walton II;yes;1964;leisure;double;5489;3;4;3;4;2;3;2;2;3;4;2;5;3;2
379;nochurn;Mr. Matthew Romero;yes;1967;business;single;4679;4;4;4;4;2;4;4;3;3;4;3;4;3;3
380;churn;Ms. Nicole Cole;yes;1990;business;single;2893;3;3;3;3;3;3;3;3;3;3;3;3;4;3
381;churn;Mr. Daniel Hart;yes;2014;leisure;double;4431;2;4;2;3;4;2;4;4;4;3;4;4;5;4
382;nochurn;Ms. Carrie Baker;yes;1961;leisure;double;6658;5;5;5;5;3;5;4;4;4;4;4;5;4;3
383;nochurn;Mr. Daniel Mills;yes;1998;business;single;5167;4;4;4;4;5;5;5;5;3;5;4;5;4;5
384;nochurn;Ms. Angela Peterson;yes;1993;business;single;3190;2;2;2;2;5;5;5;5;3;5;1;5;4;5
385;churn;Mr. William Reyes;yes;1989;leisure;double;5426;1;1;1;4;3;1;3;3;1;2;4;2;4;3
386;nochurn;Ms. Maria Liu;yes;1951;leisure;double;6915;5;5;5;5;2;4;4;4;4;4;4;3;4;5
387;nochurn;Mr. Christopher Salazar;no;1998;business;double;5466;4;4;4;3;3;4;3;3;4;1;2;2;4;3
388;nochurn;Mr. Parker Steele;yes;1991;business;single;3378;2;2;4;2;5;4;4;3;3;3;5;4;3;4
389;churn;Mr. Robert Fisher;no;1998;business;double;5157;2;4;2;3;2;2;2;2;2;4;4;4;4;2
390;churn;Ms. Cassandra Drake;yes;2003;leisure;suite;4610;1;4;1;1;1;2;2;3;3;5;4;2;3;2
391;churn;Mr. Michael Camacho;yes;1992;leisure;double;4926;2;4;2;3;3;2;3;3;3;4;4;4;4;3
392;churn;Ms. Whitney Moran;no;1995;business;single;5638;2;4;2;4;4;2;4;4;5;3;4;5;5;4
393;nochurn;Ms. Candace Dyer;yes;1969;business;single;6609;0;0;0;1;4;4;5;2;2;2;2;5;2;5
394;nochurn;Ms. Lisa Leonard;yes;2010;leisure;double;5453;0;5;0;1;1;0;1;1;4;3;5;3;5;1
395;nochurn;Mr. Kenneth Morales;yes;1976;leisure;double;5637;5;5;5;4;4;5;4;4;4;2;5;5;5;4
396;nochurn;Mr. David Brown;yes;1965;business;single;4751;5;5;5;5;4;4;5;4;4;5;4;4;4;3
397;churn;Ms. Stacey Nelson;yes;2013;business;suite;5074;3;1;1;1;3;3;2;3;3;2;4;1;4;3
398;churn;Mr. Eric Sullivan;yes;1954;business;double;5406;3;1;1;1;3;3;3;3;1;3;3;2;3;3
399;nochurn;Ms. Alicia Campbell;yes;1991;leisure;double;3762;1;1;1;1;4;4;4;4;3;3;4;3;5;4
400;nochurn;Ms. Whitney Richardson MD;yes;1953;leisure;double;6769;3;3;5;3;3;5;4;4;4;4;4;5;4;5
401;nochurn;Ms. Jennifer Schultz;yes;1992;business;double;1489;4;4;4;4;4;4;4;3;1;4;1;4;5;4
402;churn;Mr. David Thompson;no;1977;business;double;5379;1;2;1;4;5;1;5;5;4;3;4;1;3;5
403;nochurn;Ms. Alexandra Fowler;yes;1973;business;double;6635;5;2;2;2;1;3;3;5;5;5;5;1;5;4
404;churn;Ms. Jane Martinez;yes;1946;business;double;6806;2;4;4;4;5;3;4;2;2;2;2;3;2;3
405;nochurn;Mr. Jeffrey Allen;no;2001;business;double;5228;4;4;4;5;2;4;2;2;5;2;1;5;5;2
406;churn;Mr. David Patrick;yes;1961;leisure;double;4976;4;5;4;2;2;4;1;2;3;5;1;1;5;2
407;nochurn;Ms. Diane Thomas;yes;1994;business;single;4118;5;5;5;5;4;3;4;4;5;3;4;3;4;4
408;churn;Mr. Jeffery Rodriguez;yes;1955;leisure;double;3460;3;3;2;3;3;2;3;3;3;5;3;1;3;3
409;nochurn;Ms. Sonya Anderson;yes;1997;leisure;double;3990;2;2;2;2;5;5;4;5;5;5;5;4;5;5
410;nochurn;Mr. Brian Stanley;no;2002;business;single;4621;4;2;4;4;5;4;3;5;4;3;5;4;4;5
411;churn;Ms. Sabrina Pierce;no;1996;business;single;5662;3;5;3;2;5;3;5;5;5;4;5;3;4;5
412;nochurn;Mr. Daniel Ruiz;yes;1984;business;single;3083;1;1;1;1;5;4;5;5;5;5;5;5;5;5
413;churn;Ms. Kathleen Anderson;yes;1984;leisure;double;5171;4;4;5;1;5;5;2;5;3;2;4;5;4;5
414;nochurn;Ms. Elizabeth Fischer;no;;business;single;5162;5;4;5;4;4;5;4;4;4;2;5;4;5;4
415;churn;Mr. William White;no;1985;business;double;5676;2;0;2;2;4;2;2;4;1;1;2;5;5;4
416;nochurn;Mr. Stephen Smith;yes;1999;business;suite;4487;4;3;3;3;4;5;4;4;4;5;1;3;4;4
417;nochurn;Ms. Sarah Newton;yes;1969;leisure;double;4400;5;3;5;3;3;5;3;3;4;2;3;1;5;3
418;nochurn;Mr. Jason Norris;yes;1963;business;single;4453;3;3;3;3;5;4;4;5;5;5;5;4;5;3
419;churn;Mr. David Dudley;yes;1979;business;suite;4401;2;5;3;5;2;2;2;2;1;4;3;3;3;2
420;nochurn;Mr. Paul Stevens;yes;1976;business;single;4748;3;2;3;3;4;4;4;2;2;2;2;3;2;4
421;nochurn;Ms. Mary Powers;yes;1974;business;single;6000;4;4;1;4;5;3;1;3;3;3;3;3;3;3
422;nochurn;Ms. Kayla Miller;yes;1995;leisure;double;5479;4;3;4;3;4;4;4;4;2;5;4;2;2;4
423;nochurn;Ms. Wanda Sloan MD;yes;2013;leisure;double;5178;2;2;2;2;2;4;5;4;4;4;4;5;4;3
424;churn;Ms. Teresa Bryant;yes;1982;leisure;double;5446;4;5;4;3;3;4;3;3;3;4;4;5;4;3
425;churn;Mr. Michael Warren;yes;2002;leisure;double;5404;2;4;2;1;5;2;5;5;4;5;2;5;4;5
426;nochurn;Ms. Stephanie Jones;yes;1943;business;double;6936;4;2;2;2;4;1;2;4;4;4;4;3;4;4
427;nochurn;Mr. Mr. Michael Richards;yes;1978;business;single;5614;2;2;2;2;4;5;5;5;5;5;5;3;5;5
428;nochurn;Mr. Philip Mueller;yes;1987;business;single;2979;4;4;4;4;2;3;5;4;4;4;4;5;4;5
429;nochurn;Mr. Travis Reyes;yes;1974;business;double;5182;5;2;2;2;5;5;5;5;5;4;1;5;5;5
430;churn;Mr. Kyle Lang;no;1979;business;single;3783;4;4;4;4;5;4;5;5;4;3;4;5;5;5
431;churn;Ms. Courtney Yang;no;1994;business;double;4085;2;2;2;3;3;2;3;3;2;3;3;2;3;3
432;nochurn;Mr. Daniel Hall;yes;1977;business;single;5343;2;2;2;2;3;4;5;4;4;4;4;5;4;3
433;nochurn;Ms. Bonnie Pope;yes;1994;business;single;4932;3;3;3;3;4;4;4;4;5;5;4;3;4;4
434;churn;Mr. Phillip Escobar;yes;2013;leisure;double;5802;2;5;0;3;1;0;5;1;4;5;4;4;5;1
435;churn;Mr. James Lee;yes;1993;business;single;5348;2;2;2;2;2;2;2;2;2;1;4;3;4;2
436;churn;Mr. John Ruiz;yes;1974;business;double;5274;3;3;3;3;3;3;3;3;1;1;4;2;4;3
437;nochurn;Ms. Kimberly Hoffman;yes;1977;business;single;5279;5;5;5;5;1;5;2;4;4;4;4;1;4;2
438;nochurn;Ms. Sandra Martin;yes;1998;business;single;2098;4;4;3;4;4;4;4;4;3;3;4;4;5;4
439;churn;Mr. Roger Johnson;no;1995;business;double;4887;2;2;2;4;2;2;1;2;4;2;4;1;4;2
440;nochurn;Ms. Jessica Davis;yes;1984;leisure;single;6725;5;4;5;2;4;5;4;2;2;5;2;3;2;3
441;nochurn;Ms. Jennifer Fisher;yes;1972;business;single;3579;4;4;4;4;2;5;5;5;5;4;5;5;5;3
442;churn;Ms. Jessica Long;yes;1965;leisure;double;5260;4;5;5;4;5;5;4;2;2;5;2;3;2;4
443;nochurn;Ms. Sara Johnson;yes;1970;business;single;5136;1;1;1;1;2;4;5;5;5;5;5;3;5;5
444;nochurn;Ms. Natasha Poole;yes;2002;leisure;double;5320;1;1;1;1;4;5;4;4;4;4;4;3;4;5
445;churn;Mr. John Brooks;yes;1968;leisure;double;5315;2;4;2;1;2;2;2;2;3;3;5;5;4;2
446;churn;Mr. Robert Sullivan;yes;1989;business;double;5236;5;5;5;5;5;4;5;5;4;1;3;3;3;5
447;churn;Mr. Mitchell Ball;yes;2007;leisure;double;5452;1;4;1;2;2;1;2;2;1;2;1;3;5;2
448;nochurn;Ms. Shelley Watson;yes;2008;leisure;double;5646;1;1;1;1;5;4;4;2;2;2;2;4;2;4
449;nochurn;Mr. Chris Lindsey Jr.;yes;1979;business;single;4162;4;4;4;4;4;3;4;3;3;4;3;5;3;4
450;churn;Mr. Brent Allison;yes;2006;leisure;double;5023;1;4;1;3;3;1;3;3;5;2;5;4;4;3
451;churn;Ms. Patricia Levine;no;1977;business;single;3374;2;2;2;1;5;2;5;5;3;5;5;3;4;5
452;churn;Mr. William Perez;no;1999;business;double;3979;1;1;1;1;5;1;5;5;3;4;4;3;4;5
453;churn;Mr. Isaiah Lopez;yes;2013;leisure;double;5070;4;3;5;4;3;5;3;3;1;5;2;1;3;3
454;nochurn;Ms. Ashley Sweeney;yes;1964;leisure;double;5961;2;2;2;2;4;4;4;4;4;4;4;3;4;5
455;nochurn;Mr. Kevin Gilbert;yes;1966;business;single;4049;2;2;2;2;2;5;5;5;5;5;5;5;5;5
456;churn;Mr. Chad Scott;yes;1976;leisure;double;4884;1;5;1;5;2;1;2;2;3;2;5;5;4;2
457;churn;Mr. William Heath;yes;1993;business;single;5172;1;5;5;5;1;1;1;1;1;4;4;4;3;1
458;churn;Ms. Amy Bell;no;1999;business;single;5235;1;1;1;3;1;1;1;1;4;4;2;1;3;1
459;churn;Mr. Thomas Tucker;yes;1968;business;double;5677;1;4;4;4;1;1;1;1;1;1;3;1;4;1
460;nochurn;Ms. Erica Wilson;y;1964;business;single;5473;5;5;5;5;5;5;4;5;5;5;5;4;5;3
461;nochurn;Ms. Kristy Baker;yes;1969;business;double;6913;2;5;5;5;1;4;4;2;2;2;2;3;2;2
